network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access
338,TCP,4,1270.982731292495,DES,0.3927211050035888,2,Chrome,1
332,TCP,6,178.80127935801005,,0.2171521454160496,1,Edge,0
380,UDP,7,401.2478457048691,AES,0.2178273161837279,4,Chrome,1
75,UDP,2,669.3853366958781,DES,0.6964000292784972,1,Firefox,0
394,TCP,5,357.06710615021143,AES,0.0783668806492494,1,Chrome,0
348,TCP,2,157.81374339733782,AES,0.1329296203186743,3,Firefox,0
530,TCP,6,416.8271023025691,DES,0.0909857164519636,1,Safari,1
568,TCP,7,124.61633860549372,DES,0.3076052585875024,2,Chrome,0
875,ICMP,4,1015.9632083330908,AES,0.1268035010112213,3,Chrome,0
690,TCP,5,150.51554725543187,,0.1503410003415206,2,Firefox,0
384,TCP,4,526.8150373921366,DES,0.1173353894578856,1,Edge,0
320,UDP,4,657.4724714273497,DES,0.3344906557050826,0,Chrome,0
598,UDP,2,2321.311931324601,AES,0.0549769407877706,2,Chrome,1
235,UDP,4,65.19224417074551,AES,0.2450245110405784,2,Chrome,0
866,TCP,8,2132.628166777973,,0.1186877222649714,1,Chrome,0
735,TCP,2,186.7837861770372,DES,0.1194755093077225,2,Chrome,0
406,TCP,1,1470.7602446072638,,0.3867852722792184,2,Chrome,0
157,TCP,7,75.88405038491372,AES,0.099117919779548,2,Chrome,0
770,ICMP,2,3586.5303635004507,,0.4374199394963401,1,Chrome,0
477,TCP,2,1318.6791908414502,AES,0.3571279938987257,0,Firefox,0
747,ICMP,3,52.01584766087736,AES,0.1723968153176026,4,Chrome,0
181,TCP,5,192.75181853158136,AES,0.4347811869383117,0,Chrome,0
380,UDP,4,636.223650897408,,0.5199266775524624,3,Safari,0
501,TCP,5,593.1509539774886,AES,0.3771766425312655,0,Unknown,0
509,ICMP,6,793.8232753577087,AES,0.1488513664932715,2,Firefox,0
409,TCP,3,498.1609302112118,AES,0.1895203406364972,0,Chrome,0
624,TCP,4,1059.901481610723,AES,0.2630026785595361,2,Safari,1
286,UDP,4,342.7646284576921,DES,0.1571596952602033,0,Firefox,0
471,TCP,4,155.24345713718046,,0.3839124968406228,2,Chrome,0
524,TCP,3,27.490555555123645,AES,0.3622696851970853,1,Edge,0
602,ICMP,5,314.15632646091484,AES,0.2890653494291877,1,Chrome,0
642,TCP,6,445.3264985677889,DES,0.3186402409074456,0,Firefox,0
275,TCP,6,860.8594653509111,AES,0.1454543588851636,1,Chrome,0
193,TCP,2,1313.8017528376006,,0.2759642148318656,2,Firefox,1
755,UDP,6,219.6155862443666,AES,0.4796020142969581,2,Chrome,0
566,TCP,5,543.7151280048485,,0.6151848120543157,2,Firefox,0
350,TCP,4,212.980595450182,AES,0.3192670293534753,3,Chrome,0
810,TCP,6,2415.452120872336,AES,0.4860501283877853,2,Firefox,0
523,TCP,1,834.2698472105207,DES,0.2457151008824127,1,Chrome,0
735,TCP,5,906.3205407982592,,0.0417781282014548,2,Chrome,0
513,TCP,2,606.104444143641,AES,0.4407860222968099,1,Edge,0
912,TCP,6,264.838917966071,AES,0.5191063916049161,2,Chrome,0
851,TCP,7,178.944837530513,DES,0.2465114395775569,2,Firefox,0
450,TCP,4,855.1935030858665,AES,0.1404996633249835,1,Chrome,0
694,TCP,4,2037.839554015708,DES,0.1342275619199011,4,Firefox,1
629,TCP,7,191.5135728141716,AES,0.181773886639099,0,Firefox,1
773,TCP,2,678.4652914507715,DES,0.1660409247687316,1,Firefox,0
307,TCP,6,602.8699075608242,,0.7870270463385711,3,Edge,0
637,TCP,2,821.0030059019639,AES,0.144507002359606,1,Edge,0
711,TCP,5,708.9777704723288,,0.0463257316611211,2,Chrome,0
148,UDP,4,254.83705572921428,AES,0.2332413694673469,1,Firefox,0
263,TCP,3,940.6755581780216,DES,0.1217957950924629,3,Chrome,1
92,TCP,1,254.68878294385453,AES,0.2913318224183618,4,Chrome,0
446,TCP,2,846.7298282239082,AES,0.5754628119619334,1,Chrome,0
643,TCP,3,285.26379088683524,DES,0.2538752613652882,3,Chrome,0
800,UDP,3,68.81479967744049,DES,0.5646303781769566,1,Chrome,0
514,TCP,2,108.86043713950852,AES,0.3674370971536336,2,Firefox,0
825,TCP,8,1437.077970094992,AES,0.3839509449215886,3,Edge,1
223,TCP,5,103.49970247123396,AES,0.6259181133813,2,Chrome,0
159,TCP,4,320.99508897526187,AES,0.1650697828785725,2,Chrome,0
488,TCP,2,271.33946881162154,AES,0.1181121152724756,3,Chrome,0
576,TCP,6,47.68086939869976,DES,0.4409808884129393,2,Edge,0
493,UDP,4,732.0722289032649,,0.5287362256055198,0,Unknown,0
86,TCP,4,1282.7069048148308,DES,0.3997248310487209,2,Chrome,0
482,TCP,3,3896.328707679077,AES,0.258230168398981,3,Chrome,0
239,TCP,3,2199.49891931006,,0.6787590187557787,2,Chrome,0
633,TCP,5,40.46735178295716,AES,0.1167910668444696,2,Firefox,1
573,TCP,4,238.19529887877223,DES,0.0451196252974713,1,Chrome,0
312,TCP,3,424.9835810903341,AES,0.1233264065393117,2,Chrome,0
397,TCP,2,1663.6450617382643,DES,0.2772451559572069,3,Firefox,0
288,TCP,4,357.1356620606024,AES,0.3777618294094363,1,Edge,0
487,UDP,3,675.7573723530146,AES,0.2984365845475066,3,Firefox,0
691,TCP,5,862.0906489934802,DES,0.2796603883414871,2,Edge,1
302,UDP,4,283.0104774964186,,0.6550560488426229,1,Chrome,0
600,TCP,2,697.7052942792316,AES,0.2846061885946446,2,Firefox,0
393,TCP,1,41.78067201334875,AES,0.3223757817435106,1,Chrome,0
341,UDP,6,523.4231991250443,AES,0.3276860623023918,2,Chrome,0
478,TCP,3,380.5414987096645,,0.2103442274863202,3,Edge,0
292,UDP,2,351.7404523962581,,0.0317634948418881,1,Firefox,1
389,UDP,2,214.19156324338755,AES,0.3584439206488646,1,Firefox,0
260,TCP,4,1361.8315323598167,AES,0.5165786017169385,1,Chrome,0
892,TCP,5,1709.134690853882,AES,0.4992038366507091,2,Safari,0
507,TCP,5,1752.3233441273994,AES,0.2841674336694096,0,Firefox,1
360,ICMP,3,403.4865778239022,AES,0.1557709989883122,1,Edge,0
542,UDP,3,239.97788280236048,AES,0.5018388851042683,1,Chrome,1
477,TCP,2,82.87836042133783,AES,0.0633924619636463,2,Firefox,1
455,TCP,3,892.7882702452835,AES,0.0842230220692095,0,Edge,0
622,TCP,4,320.58239488844754,DES,0.5549443799111192,1,Chrome,0
651,TCP,6,259.1076528573121,,0.3755605267831615,2,Chrome,0
393,TCP,3,371.4566393301081,,0.2541381987119746,0,Chrome,0
384,TCP,5,647.248193926389,DES,0.4320819256902591,1,Firefox,1
444,TCP,5,141.31839768582626,,0.5033289655180664,2,Chrome,0
64,TCP,4,2602.309128795854,AES,0.1197090181572602,0,Chrome,0
196,UDP,4,1055.24986022341,AES,0.4084714992359909,2,Chrome,0
773,UDP,2,38.33239482130345,AES,0.2191327186318892,1,Chrome,0
828,UDP,4,293.13528080005744,AES,0.5520509331788248,1,Safari,0
450,UDP,3,41.264089186286704,DES,0.1717332808583244,1,Safari,0
615,TCP,6,208.561285304474,AES,0.4461973091437657,0,Unknown,0
562,TCP,3,270.16018893753994,DES,0.1280910465328125,2,Edge,0
1115,TCP,1,1012.621059097112,DES,0.4574024783350627,1,Edge,0
723,UDP,3,1014.7802053854936,,0.5298527426914112,3,Edge,0
474,UDP,3,37.1077070741238,DES,0.7914732046005589,2,Chrome,0
308,UDP,5,709.6334400472718,AES,0.1885797428062117,2,Chrome,1
178,UDP,6,2593.523797175267,DES,0.6579082363213408,1,Edge,0
540,TCP,8,791.8745688539061,DES,0.1339957966751723,1,Chrome,0
348,TCP,3,2586.122756422195,DES,0.3134185653690287,2,Edge,0
215,TCP,2,383.1504074999258,AES,0.3117467975230141,0,Chrome,0
370,TCP,6,492.6205213960546,AES,0.1452841737902251,0,Chrome,0
283,TCP,4,547.3285633258175,AES,0.1589136049138914,1,Chrome,0
837,TCP,7,2061.0608468592945,AES,0.0435771371911826,3,Chrome,0
676,TCP,3,382.791371814054,AES,0.5114578967837109,1,Edge,0
498,TCP,6,3279.5697093711424,AES,0.5487642479141687,4,Safari,0
795,TCP,7,626.6781713475829,,0.1440893382198186,3,Firefox,1
515,TCP,3,196.8439415965176,AES,0.1477622464217483,1,Chrome,0
327,TCP,2,87.57341324246734,DES,0.2466059331941914,4,Chrome,0
804,TCP,4,151.83738130439949,DES,0.2150811147271361,1,Edge,0
607,TCP,5,32.060104561091926,DES,0.4155677504838529,3,Edge,0
292,UDP,6,942.9306555899634,AES,0.2869485415219307,1,Safari,0
461,TCP,6,582.0322080577412,DES,0.4066205218277882,3,Firefox,0
324,TCP,4,1071.2962647815316,DES,0.3392307240004005,2,Chrome,1
223,UDP,6,1219.5706661244094,,0.609144954389227,1,Chrome,0
685,UDP,2,2143.1406281745503,AES,0.3956292628479452,2,Chrome,0
881,UDP,4,99.54254758626884,DES,0.3589836255608141,1,Chrome,0
220,TCP,2,164.7374052405895,,0.3267986179665448,3,Safari,0
612,TCP,3,635.7441515689777,AES,0.619831457511168,1,Edge,0
369,TCP,4,110.97235996589414,DES,0.3444682029186903,2,Chrome,0
402,TCP,4,77.84485553862508,AES,0.2757646392384275,4,Firefox,1
381,UDP,8,878.1004577397412,AES,0.3786624796354609,0,Edge,0
327,TCP,2,1031.9485580782866,,0.1022675412090081,1,Edge,0
509,TCP,6,1483.2509143250172,AES,0.0953972040353312,2,Edge,1
333,TCP,3,1979.141827860449,DES,0.427971703066784,2,Edge,0
554,TCP,3,467.4334236104878,AES,0.5041812546089364,2,Firefox,0
489,TCP,5,3124.607657783129,AES,0.3549355641249846,0,Chrome,0
452,UDP,3,30.898691209998635,,0.0816186622925295,2,Chrome,1
318,UDP,6,1632.9624148339556,AES,0.1745344534679175,3,Chrome,1
384,UDP,6,310.2681752114139,AES,0.479249768282443,1,Chrome,0
651,TCP,4,2037.9143244022027,AES,0.2434761095241926,1,Firefox,0
600,TCP,2,201.44472302339048,AES,0.0378831375129185,2,Chrome,0
304,TCP,5,1080.722173905118,AES,0.5003109601721245,3,Safari,0
519,TCP,5,443.3439575840872,DES,0.1214446411841309,2,Chrome,0
650,UDP,2,384.3209932767374,DES,0.5312668751436829,3,Chrome,0
166,TCP,3,49.00639147439193,AES,0.0838521308109181,2,Chrome,1
608,UDP,5,979.100245959024,DES,0.6586584852606695,1,Edge,0
367,TCP,7,154.2396578621673,DES,0.228894665421811,3,Chrome,0
614,TCP,7,497.39556990155336,,0.1169367632451486,1,Chrome,1
347,TCP,1,121.87608857038836,,0.2599774872505725,3,Firefox,0
139,TCP,2,742.0387261710403,,0.2968284262627954,0,Chrome,0
174,UDP,3,210.1951533368564,AES,0.4168589106425155,2,Firefox,0
509,TCP,8,721.9034188515179,AES,0.1776086803989905,0,Firefox,0
551,UDP,7,2344.1920715778606,DES,0.2089188016446435,0,Unknown,0
319,UDP,6,2029.821054060948,AES,0.3325643216715722,1,Unknown,0
627,TCP,5,178.97933498090316,,0.3411222836383881,2,Chrome,0
167,UDP,2,83.56483714882313,AES,0.4611869002402154,1,Firefox,0
486,TCP,2,34.878260140360965,AES,0.5180902811485432,1,Chrome,0
257,TCP,2,1410.5591597029345,AES,0.7627236947749233,1,Firefox,0
369,UDP,1,229.40741976519703,DES,0.185560846496481,3,Chrome,0
509,ICMP,3,267.1901087181883,DES,0.322963438935881,3,Chrome,1
327,TCP,3,205.20028216516903,,0.1600642617050865,4,Chrome,0
423,TCP,3,1466.485057279488,AES,0.218726539926154,1,Chrome,0
701,TCP,2,3086.8614495928914,DES,0.5744886122090616,0,Chrome,0
384,TCP,6,1125.8073594529112,DES,0.3242184416801477,0,Firefox,0
667,TCP,4,1387.900508592469,,0.43549450193708,3,Chrome,0
274,UDP,7,775.1215165095037,AES,0.5131188913044067,2,Firefox,1
605,TCP,4,601.9355181044742,AES,0.2602007874188997,1,Chrome,1
788,TCP,7,1022.8938782891752,AES,0.2672013507815763,2,Chrome,1
64,TCP,1,29.13443062137344,DES,0.5140630158307588,2,Edge,1
340,TCP,5,50.69314848683904,AES,0.2158335693808434,3,Unknown,1
615,TCP,5,929.9409886532912,AES,0.3251566704174881,2,Chrome,0
459,TCP,4,326.45876301326695,,0.1405223838336705,1,Chrome,0
574,UDP,4,536.8492685016083,AES,0.3359260195933525,2,Edge,0
379,TCP,10,1218.580884098439,,0.1455057883743728,0,Chrome,0
517,TCP,1,688.6051804467361,AES,0.2455405489907753,1,Chrome,0
468,UDP,5,1308.8796559759128,DES,0.2048677954485679,2,Chrome,0
733,TCP,3,434.6174048498677,DES,0.4611603867324969,1,Chrome,0
550,TCP,4,271.0942382786429,AES,0.1437247696960634,4,Chrome,0
567,TCP,5,214.1330215008757,AES,0.2922023750469405,2,Firefox,0
417,TCP,1,112.9568511762338,DES,0.3295033495716246,0,Edge,0
402,TCP,4,29.99247507050014,DES,0.4607046343891963,3,Firefox,0
413,TCP,5,43.69084296322954,,0.1248833358985162,2,Chrome,0
578,UDP,4,252.8639504827696,AES,0.3006021017913319,0,Chrome,1
415,UDP,3,261.0414109968212,DES,0.1021091429373855,1,Chrome,0
557,TCP,5,384.7345790155134,AES,0.660001721259217,1,Chrome,0
915,TCP,2,716.4405827702604,DES,0.1681959641833399,2,Chrome,0
674,TCP,2,1139.3616023025886,DES,0.1741367566705358,1,Edge,0
434,TCP,4,176.22313469547151,AES,0.4336850456333536,2,Chrome,0
740,TCP,6,1139.1909235972876,AES,0.0635914098559084,2,Firefox,0
418,TCP,4,119.71888942754651,AES,0.5159011496375359,0,Firefox,0
92,TCP,7,3585.910537470248,DES,0.387774219346023,0,Chrome,1
298,UDP,7,268.4159891767951,DES,0.5243169696208322,1,Chrome,0
125,TCP,1,1452.8499985172157,AES,0.3091812934903772,2,Edge,0
429,UDP,2,169.03703432506114,,0.6731715624225574,2,Chrome,0
503,UDP,4,2406.9369845901806,,0.3038312469712627,1,Chrome,0
835,TCP,3,1401.8469577809424,DES,0.3731008497187187,3,Firefox,0
565,UDP,3,356.2666218153853,DES,0.1120246437119862,1,Firefox,0
456,UDP,3,437.814287224645,AES,0.5370388038197251,2,Chrome,0
665,TCP,3,3.0763020154606293,AES,0.4156810558019157,2,Chrome,0
64,TCP,5,231.6748458074832,DES,0.3824490993331821,0,Edge,0
547,TCP,2,273.1999139689734,AES,0.5082815486204378,1,Edge,0
654,UDP,3,482.2631137550463,AES,0.5212148901076991,2,Firefox,1
204,TCP,3,119.77490576314491,DES,0.6321987460104889,1,Safari,0
728,TCP,5,521.2463245354337,AES,0.0232152976537792,1,Chrome,1
567,TCP,5,883.2259258129379,AES,0.4046713256917472,3,Chrome,0
416,TCP,4,371.2583421632176,AES,0.1130776354139459,2,Unknown,0
626,TCP,7,211.3758745796674,DES,0.3129692244575058,0,Edge,0
954,UDP,5,634.7568436248279,DES,0.2763542712184483,1,Chrome,0
536,TCP,3,23.546264180349848,AES,0.1991966004192114,1,Chrome,0
549,UDP,5,333.4280915720289,AES,0.1623620466640693,1,Chrome,0
408,UDP,10,599.9268324566538,AES,0.3504231144363717,1,Firefox,0
330,TCP,2,327.3891479419907,AES,0.1035812988191937,5,Chrome,0
666,TCP,1,339.02314092820245,AES,0.2181042749690882,4,Chrome,0
328,UDP,3,1508.662714491907,AES,0.2298113673713112,0,Chrome,1
514,UDP,5,2174.380886608305,AES,0.4889490648601779,1,Chrome,0
404,TCP,5,1405.388721495742,,0.1929031180262343,2,Chrome,0
595,TCP,3,83.28233437097971,,0.6469324315441133,2,Chrome,0
566,TCP,5,273.70209626662427,DES,0.204817138229567,0,Chrome,0
707,UDP,4,993.8781438654912,AES,0.3041462849741824,0,Chrome,0
397,UDP,6,2931.905217508983,DES,0.3958369595017428,0,Chrome,0
446,TCP,3,221.95471865244303,DES,0.2353305870641703,1,Firefox,1
304,UDP,2,1827.8784945384327,AES,0.1477827855670451,3,Firefox,0
411,TCP,5,1074.6338363111,AES,0.2955177994819774,1,Firefox,1
575,UDP,4,3281.113052112155,AES,0.1770765770185088,1,Chrome,0
651,TCP,2,78.60684152059112,AES,0.1438132116766708,1,Chrome,0
315,TCP,8,401.68532664910543,DES,0.4724710890766852,2,Chrome,0
673,TCP,4,520.2464210857293,AES,0.2840967991459509,1,Firefox,0
771,TCP,2,891.9948868521348,AES,0.62995176640076,1,Edge,0
582,TCP,12,848.9885497408769,DES,0.3270743676245625,1,Firefox,0
875,TCP,5,1894.5129135380848,AES,0.2940433054303409,1,Edge,0
345,TCP,6,1459.4581422221258,AES,0.0586072453922346,0,Chrome,0
251,TCP,3,45.571830327738176,,0.4791554513573662,3,Firefox,0
144,TCP,4,533.2667112039665,AES,0.3355096194857386,0,Chrome,0
799,UDP,3,418.1313122579921,AES,0.1901324631702201,2,Edge,0
630,UDP,6,4686.830897298288,AES,0.1813849514793765,0,Chrome,0
488,TCP,6,445.8562116753286,AES,0.3514157402360043,1,Firefox,0
555,TCP,2,918.1222201392204,DES,0.5296567467977373,1,Chrome,0
274,TCP,1,267.74004712032774,AES,0.179063917297639,1,Edge,0
989,UDP,6,762.838926352075,DES,0.2958964990940766,1,Chrome,0
525,UDP,4,185.1755812876264,AES,0.5086667534763266,2,Unknown,1
521,TCP,4,740.2786135227335,,0.1144097148134861,2,Firefox,0
645,UDP,6,1621.116477879631,,0.2346852592577735,2,Firefox,0
596,UDP,1,15.540196630675371,AES,0.459042182958848,1,Safari,0
544,UDP,4,561.88986319634,AES,0.2981823611432814,3,Chrome,0
341,TCP,2,3230.5509581034344,DES,0.5780838435090695,3,Chrome,0
594,TCP,3,138.7806582805601,AES,0.4425806453955091,1,Firefox,0
876,TCP,1,162.0967976104632,AES,0.6719558550557124,3,Chrome,0
769,TCP,6,509.1469377607209,AES,0.2507431424658281,0,Chrome,0
818,TCP,3,1638.312008267946,AES,0.3471330745746345,1,Edge,0
397,TCP,3,661.8177138487126,AES,0.4440088416499151,2,Chrome,1
302,TCP,5,568.5743482093687,DES,0.2245906716426267,2,Chrome,0
474,TCP,2,72.60267439083586,AES,0.0993076833031536,1,Chrome,0
511,TCP,1,2615.840919565239,AES,0.322363350565355,1,Firefox,0
718,TCP,8,341.08456175165804,AES,0.2357948579062805,0,Chrome,0
161,UDP,2,232.0756130019705,DES,0.5539487329020402,2,Edge,0
805,UDP,4,424.4743661985396,,0.1815032053577539,3,Firefox,0
468,TCP,4,427.7971151073517,DES,0.1387290018334931,1,Unknown,0
414,TCP,3,490.7786856233117,,0.5457988315615763,0,Safari,0
297,TCP,2,933.1828693853828,AES,0.1042652091727439,2,Chrome,1
169,TCP,3,1619.6389240597164,AES,0.119567756677219,3,Edge,0
664,UDP,3,47.21667495291758,,0.0706012103268053,1,Chrome,0
514,TCP,4,539.8821435657252,AES,0.2369385455419972,3,Chrome,0
242,TCP,5,427.5185283628136,,0.2921094611739075,1,Edge,0
240,UDP,5,8.75178727854873,DES,0.3076908244681539,2,Chrome,0
432,TCP,3,1356.3864998961244,,0.3207464868835593,1,Firefox,1
833,TCP,3,88.13158555037626,AES,0.223855863616443,3,Edge,0
448,TCP,3,97.50635158655744,AES,0.0535575835731369,0,Firefox,0
199,TCP,5,39.6030061368095,AES,0.1912689988432863,3,Edge,1
450,TCP,7,178.93658601432762,AES,0.2503601136916371,1,Chrome,0
445,TCP,1,155.6606984226188,,0.4481569752082505,0,Chrome,0
64,TCP,5,342.00397228272857,AES,0.3426445499905855,1,Edge,0
489,UDP,3,861.3328490107947,DES,0.0369853877791467,2,Firefox,1
453,TCP,2,44.65902493678912,DES,0.2413159972927599,0,Chrome,0
639,UDP,3,1574.46761147823,AES,0.4529878755415148,2,Safari,0
869,TCP,1,316.3072132256884,,0.2481869719401685,3,Chrome,0
725,TCP,5,746.3576066886136,,0.8442120529554324,1,Firefox,0
446,TCP,3,9.662204440031092,DES,0.2215961794527488,1,Chrome,0
278,TCP,3,364.3227178829606,,0.6469680500942421,0,Edge,0
1014,TCP,7,1.642414324130255,AES,0.2094494799089607,1,Firefox,0
511,TCP,6,144.69802834027024,AES,0.4193251538781083,1,Chrome,1
502,UDP,1,475.1490480934327,AES,0.4937274160818746,2,Firefox,0
495,TCP,2,612.7247162102358,,0.363708220624496,3,Chrome,0
539,TCP,6,132.77623202663662,DES,0.3435309279020751,2,Chrome,0
471,UDP,3,1093.8721929733413,,0.6499706908582789,2,Chrome,0
385,TCP,3,167.59339570485966,AES,0.4574105972676737,0,Chrome,0
390,TCP,6,98.49839726393776,AES,0.0784412767376022,2,Chrome,0
493,UDP,4,324.4815092829423,DES,0.5870189019175164,1,Safari,0
391,TCP,9,641.3500437990099,AES,0.260572710458708,1,Chrome,0
357,TCP,7,3600.779060378656,,0.4643325910753065,1,Firefox,0
521,TCP,6,434.012291240917,AES,0.0318955026358032,2,Edge,0
449,TCP,2,444.0957127548538,DES,0.1913202649354329,1,Firefox,1
800,TCP,5,48.93326451871989,DES,0.372998730902303,0,Chrome,0
64,TCP,4,1161.331066304816,DES,0.3261090418421983,1,Chrome,0
718,UDP,1,160.5021589289083,DES,0.4262677833470988,1,Chrome,0
749,UDP,3,1092.577356210683,AES,0.1418377980270176,3,Chrome,0
85,TCP,8,1931.858722840848,,0.1951959727655647,0,Chrome,0
431,TCP,5,1169.5759368606246,AES,0.167429931060125,2,Chrome,0
425,UDP,4,822.7917062257337,AES,0.0905131155779343,2,Chrome,0
218,TCP,3,740.903772028398,DES,0.0438319045242947,0,Chrome,0
344,TCP,3,483.57133676289897,DES,0.3824914650033816,2,Chrome,1
277,TCP,2,124.89527481498716,,0.5072374116534603,1,Chrome,0
850,UDP,9,1207.0900548148647,,0.168378519480114,1,Chrome,0
687,TCP,5,519.0321604985573,AES,0.2693255400917169,1,Edge,0
754,ICMP,2,786.0423461782581,AES,0.1331691394146673,1,Edge,0
644,TCP,1,374.74338841257634,AES,0.4472771467961057,3,Chrome,0
274,TCP,10,179.237887380882,AES,0.4295622029178786,1,Chrome,0
395,TCP,7,1314.017206381409,AES,0.1054510637871446,4,Safari,0
597,TCP,3,335.3265116639326,DES,0.1684754702151769,0,Chrome,1
255,UDP,1,1612.002594279953,,0.281736755835528,2,Chrome,0
642,ICMP,6,2698.668967648491,,0.292973353001053,0,Chrome,0
451,TCP,1,1417.511485753271,AES,0.3403374799178791,2,Edge,0
425,ICMP,5,109.69934114008338,DES,0.1460024935774894,2,Safari,0
642,UDP,2,1544.877520389735,DES,0.0590245851841468,2,Firefox,0
588,TCP,3,586.1057644000265,DES,0.0080680293378079,1,Chrome,1
427,TCP,9,221.03675388295247,AES,0.1935783190183478,2,Unknown,0
731,TCP,3,78.22790106416294,AES,0.2189878297663576,1,Chrome,0
283,TCP,5,261.1492303271165,,0.316680496298131,3,Chrome,0
623,TCP,5,118.2684729965931,DES,0.7815621467911867,1,Chrome,0
618,TCP,3,20.7833092512196,DES,0.3079762081914793,3,Chrome,0
438,TCP,5,3522.721107855223,,0.0892797608001908,2,Chrome,0
565,UDP,4,1424.856234392407,AES,0.1254000703402259,0,Firefox,0
249,UDP,4,1074.4323970293242,AES,0.3600679736100508,2,Firefox,0
684,TCP,2,171.55894042678216,AES,0.2812012543711316,2,Chrome,0
463,TCP,3,22.50268634749868,DES,0.5027302118173884,0,Chrome,0
395,TCP,6,531.187476157988,AES,0.079995272496578,1,Edge,0
709,TCP,4,1082.889611834833,DES,0.219779882975548,2,Safari,0
359,TCP,1,2633.9611310668256,AES,0.3547176966741507,1,Chrome,0
218,TCP,4,1485.7231709331654,AES,0.6423921829818908,1,Chrome,0
188,TCP,1,1791.7059328735818,,0.5563271955708596,0,Unknown,0
621,TCP,5,218.1430795496844,AES,0.365687270625176,2,Chrome,0
243,TCP,5,135.04363659611863,AES,0.5313036457076089,0,Chrome,0
850,TCP,6,227.7830382304493,,0.417026783026164,0,Firefox,0
83,UDP,4,119.33798170723404,DES,0.2367224110515371,2,Chrome,0
839,ICMP,2,1281.5084971773356,AES,0.5776901313910977,2,Edge,0
542,TCP,2,1866.7906612211743,AES,0.5385612783310993,1,Firefox,0
480,TCP,4,293.77515681164897,AES,0.2670069272190745,0,Firefox,0
391,TCP,1,1675.9767719314432,DES,0.4895911560799547,0,Chrome,1
579,TCP,1,45.28606389020117,AES,0.1511232134870201,0,Chrome,0
492,TCP,7,904.9659226337762,,0.4039640504405598,1,Unknown,1
720,TCP,6,599.7625292485434,DES,0.3814586683180508,2,Chrome,1
522,UDP,3,259.1928522979971,AES,0.1583722737402562,2,Chrome,0
530,TCP,5,1169.5080587684367,DES,0.3755014713835235,2,Chrome,0
427,UDP,2,190.65375420831185,AES,0.091666041337951,4,Chrome,0
488,TCP,5,430.4882404342119,AES,0.3251729491593369,1,Edge,0
561,TCP,8,989.9115404598748,DES,0.4010426043759582,3,Chrome,0
157,TCP,5,330.2685406747487,AES,0.210760336107639,0,Edge,0
230,TCP,2,1546.8069323631214,DES,0.2956403606913557,2,Chrome,0
648,TCP,5,1604.5188442472852,,0.07638208246863,2,Chrome,0
534,TCP,5,181.04927112817464,,0.250573858422337,2,Chrome,1
463,TCP,7,464.41211695069103,DES,0.6369603927778598,0,Chrome,0
503,TCP,5,452.5248958573741,,0.2920377037704253,1,Edge,0
569,TCP,2,422.1673964148066,AES,0.4184758460270827,3,Firefox,0
392,UDP,4,557.6794048842968,DES,0.2546411268684303,2,Unknown,0
